Overall_Rank	Name	Gender	Division	Div_Rank	Total_Time	Swim	Bike	Run
243	Valtteri Soilampi	M	M25-29	28	5:08:46	0:41:24	2:38:31	1:39:34
244	Bruno Meder	M	M30-34	43	5:08:49	0:35:57	2:43:02	1:40:11
245	Karina Toming	F	F25-29	8	5:08:50	0:45:30	2:31:48	1:41:07
246	Emma Wade	F	F40-44	4	5:09:21	0:41:05	2:38:57	1:42:55
247	Rashid Alsubaey	M	M30-34	44	5:09:24	0:38:35	2:36:40	1:42:29
248	Tarmo Jänes	M	M40-44	30	5:09:29	0:38:41	2:38:45	1:43:32
249	Tamar Järv	M	M35-39	34	5:09:38	0:44:10	2:28:22	1:47:01
250	Thor Erik Tikand	M	M18-24	21	5:10:09	0:35:50	2:45:13	1:40:02
251	Sebastian Siwy	M	M45-49	26	5:10:17	0:39:35	2:26:44	1:52:57
252	Rein Kruusat	M	M40-44	31	5:10:24	0:38:04	2:38:11	1:42:49
253	Andri Jõgi	M	M40-44	32	5:10:26	0:42:01	2:41:01	1:38:20
254	Anneli Tühis	F	F45-49	1	5:10:29	0:41:42	2:34:39	1:47:21
255	Chris Bush	M	M30-34	45	5:10:33	0:41:21	2:35:29	1:45:06
256	Kertu Orul	F	F25-29	9	5:10:40	0:37:59	2:37:26	1:44:49
257	Silver Konksi	M	M50-54	15	5:10:46	0:38:03	2:36:49	1:48:53
258	Joshua Parker	M	M40-44	33	5:10:51	0:40:10	2:39:47	1:41:37
259	Rain Sirp	M	M35-39	35	5:10:54	0:37:59	2:27:54	1:53:20
260	Jaan Sibul	M	M45-49	27	5:11:07	0:35:24	2:39:03	1:46:37
261	Tine Rotovnik	M	M18-24	22	5:11:14	0:30:57	2:49:18	1:41:37
262	Kart Koosapoeg	F	F35-39	5	5:11:19	0:37:59	2:35:24	1:44:59
263	Linda Simon	F	F40-44	5	5:11:20	0:38:49	2:39:36	1:44:21
264	Milo Boyd	M	M25-29	29	5:11:22	0:36:18	2:42:42	1:42:46
265	Michiel Everaert	M	M30-34	46	5:11:26	0:36:30	2:46:18	1:38:46
266	Vadim Volkov	M	M50-54	16	5:11:29	0:44:18	2:29:59	1:48:34
267	Mario Sauder	M	M55-59	8	5:11:29	0:34:18	2:38:01	1:49:43
268	Paul O'Connor	M	M35-39	36	5:11:31	0:39:23	2:44:33	1:39:05
269	Miguel M Campos	M	M50-54	17	5:11:39	0:42:45	2:30:31	1:45:41
270	Merlin Laur	F	F35-39	6	5:11:45	0:37:30	2:37:27	1:48:54
271	Amelie Dura	F	F18-24	4	5:11:48	0:29:52	2:49:01	1:44:35
272	Magnus Hestnes	M	M25-29	30	5:11:52	0:42:10	2:35:30	1:48:22
273	Janis Kasalis	M	M50-54	18	5:11:53	0:42:03	2:42:10	1:37:27
274	Paul Dunne	M	M50-54	19	5:12:04	0:38:35	2:27:46	1:56:01
275	David Brett	M	M18-24	23	5:12:15	0:33:52	2:43:11	1:45:22
276	Martin Veisman	M	M40-44	34	5:12:18	0:45:04	2:37:51	1:40:54
277	Kaido Hanni	M	M45-49	28	5:12:41	0:40:28	2:41:47	1:41:20
278	Jarno Sourio	M	M45-49	29	5:12:56	0:44:14	2:32:39	1:47:58
279	Sergei Artjomov	M	M40-44	35	5:13:03	0:42:26	2:32:05	1:48:18
280	Timtim Sharma	F	F40-44	6	5:13:20	0:41:52	2:39:06	1:44:15
281	Francesca Ravazzolo	F	F30-34	10	5:13:24	0:38:50	2:32:58	1:54:54
282	Stefano Mosconi	M	M45-49	30	5:13:33	0:37:56	2:34:52	1:48:24
283	Erik Rosengren	M	M50-54	20	5:13:50	0:37:06	2:29:27	1:48:58
284	Maxim Demacq	M	M25-29	31	5:13:52	0:37:37	2:49:38	1:34:10
285	Priit Kotli	M	M55-59	9	5:14:05	0:41:35	2:35:18	1:46:44
286	Declan Nolan	M	M45-49	31	5:14:12	0:39:49	2:40:17	1:44:58
287	Klaus- Peter Dworak	M	M45-49	32	5:14:15	0:41:49	2:32:10	1:49:57
288	Anna Annomalia	F	F35-39	7	5:14:17	0:42:11	2:39:10	1:45:03
289	Aleksandr Knjazetski	M	M35-39	37	5:14:24	0:41:25	2:32:38	1:49:45
290	Deividas Uzialo	M	M30-34	47	5:14:25	0:38:10	2:27:51	1:59:56
291	Ingmar Kaup	M	M35-39	38	5:14:31	0:46:24	2:33:35	1:46:32
292	sarah hashagen	F	F35-39	8	5:14:49	0:41:01	2:42:56	1:40:38
293	Mart Einpalu	M	M50-54	21	5:15:04	0:42:02	2:38:37	1:46:38
294	Alexey Litvinov	M	M40-44	36	5:15:05	0:38:18	2:40:22	1:46:52
295	Janne Tiisanoja	M	M55-59	10	5:15:13	0:43:21	2:33:05	1:49:25
296	Sergejs Briedis	M	M40-44	37	5:15:18	0:42:55	2:44:52	1:41:08
297	Ali Alkubaisi	M	M30-34	48	5:15:20	0:39:20	2:45:36	1:42:01
298	Eugen Levo	M	M18-24	24	5:15:32	0:35:46	2:45:44	1:47:23
299	Bartosz Kurdziel	M	M40-44	38	5:15:33	0:43:51	2:38:53	1:42:40
300	Manon Bailleux	F	F25-29	10	5:15:35	0:40:29	2:47:17	1:40:50
301	Artjom Vakulenko	M	M45-49	33	5:15:38	0:43:49	2:31:48	1:49:58
302	Artjoms Ustinovs	M	M35-39	39	5:15:44	0:37:48	2:34:15	1:51:18
303	Emilis Misinas	M	M25-29	32	5:15:46	0:38:24	2:41:52	1:40:52
304	Lasse Harja	M	M45-49	34	5:15:58	0:33:08	2:49:55	1:44:46
305	Ingar Mikkelsen	M	M50-54	22	5:15:59	0:45:08	2:33:19	1:47:53
306	Merlin Liis-Toomela	F	F30-34	11	5:15:59	0:41:01	2:43:34	1:43:58
307	Carry Saluste	M	M35-39	40	5:16:01	0:40:30	2:53:47	1:30:59
308	Robin Hansson	M	M18-24	25	5:16:05	0:34:33	2:47:08	1:48:03
