総合順位	No.	氏名	年齢	性別	都道府県	総合記録	スイムラップ	S順	バイクラップ	B順	ランラップ	R順	男子順位	女子順位
179	596	橋口 武彦	43	男	兵庫県	10:33:05	1:00:17	275	4:57:30	149	4:35:18	228	171	
13	597	石原 隆司	44	男	兵庫県	9:03:59	0:49:08	32	4:32:49	22	3:42:02	23	13	
9	598	静間 久典	44	男	兵庫県	9:00:22	0:58:37	212	4:23:59	5	3:37:46	11	9	
78	599	高野 慎一	44	男	兵庫県	9:50:02	0:47:57	20	5:02:52	185	3:59:13	85	73	
567	600	竹中 義貴	44	男	兵庫県	12:28:19	0:58:05	199	6:00:41	625	5:29:33	581	524	
24	601	藤井 元樹	44	男	兵庫県	9:15:10	0:45:58	6	4:37:45	43	3:51:27	52	24	
523	602	赤穂 正幸	45	男	兵庫県	12:13:24	1:35:41	895	5:47:50	527	4:49:53	332	488	
41	603	車 ひろし	45	男	兵庫県	9:29:55	0:57:51	185	4:50:05	94	3:41:59	22	41	
583	604	小山 啓司	45	男	兵庫県	12:32:32	1:07:57	538	5:41:54	490	5:42:41	650	538	
663	605	立田 慶太郎	45	男	兵庫県	13:02:51	1:07:26	513	6:10:28	694	5:44:57	659	604	
127	606	吉澤 峰青	45	男	兵庫県	10:15:29	0:54:29	116	4:48:31	86	4:32:29	213	121	
451	607	足立 清浩	46	男	兵庫県	11:54:22	1:05:13	435	5:47:59	529	5:01:10	415	422	
616	608	奥野 英明	46	男	兵庫県	12:44:23	1:02:11	333	6:10:04	691	5:32:08	594	567	
422	609	小林 弘幸	47	男	兵庫県	11:46:23	1:07:35	522	5:43:44	497	4:55:04	373	395	
40	610	松本 晃幸	47	男	兵庫県	9:29:05	0:51:08	54	4:31:47	17	4:06:10	107	40	
199	611	山川 哲也	47	男	兵庫県	10:38:25	1:00:25	282	5:18:07	313	4:19:53	154	190	
692	612	赤川 洋	48	男	兵庫県	13:11:33	0:57:04	160	6:40:59	835	5:33:30	598	628	
412	613	田中 弘治	48	男	兵庫県	11:44:23	0:59:44	241	5:30:57	416	5:13:42	499	388	
	614	中原 卓郎	48	男	兵庫県		1:32:13	888						
355	615	中西 晋	49	男	兵庫県	11:28:12	1:04:39	409	5:45:38	510	4:37:55	251	337	
186	616	西馬 浩一	49	男	兵庫県	10:35:09	1:01:19	303	4:44:58	74	4:48:52	323	178	
366	617	藤原 義彦	49	男	兵庫県	11:31:12	0:58:17	204	5:23:17	353	5:09:38	476	347	
655	618	平野 光司	50	男	兵庫県	12:59:28	1:23:43	845	5:54:47	588	5:40:58	642	599	
329	619	谷口 千尋	51	男	兵庫県	11:21:57	1:01:43	317	5:46:45	519	4:33:29	219	312	
289	620	中谷 順紀	51	男	兵庫県	11:08:34	1:05:30	452	5:11:48	250	4:51:16	343	272	
130	621	小田 昌彦	52	男	兵庫県	10:15:53	1:04:35	402	5:02:25	181	4:08:53	118	123	
	622	木倉 博	52	男	兵庫県		0:59:35	234	5:04:41	193				
489	623	倉光 善之	52	男	兵庫県	12:04:44	1:09:23	597	6:00:10	623	4:55:11	374	455	
213	624	松田 彰康	52	男	兵庫県	10:43:49	1:16:06	754	5:15:46	297	4:11:57	131	203	
335	625	角谷 禎和	53	男	兵庫県	11:23:58	1:01:37	313	5:31:56	422	4:50:25	337	318	
404	626	前田 政俊	53	男	兵庫県	11:42:15	1:09:48	610	5:35:34	449	4:56:53	387	380	
162	627	山口 孝	53	男	兵庫県	10:26:28	1:00:53	293	5:02:33	183	4:23:02	167	154	
459	628	山崎 直基	53	男	兵庫県	11:56:19	1:08:08	544	5:51:57	562	4:56:14	383	430	
109	629	川崎 洋司	55	男	兵庫県	10:05:54	1:05:26	446	4:53:05	115	4:07:23	112	103	
820	630	竹鼻 宏明	55	男	兵庫県	14:16:30	1:26:35	870	6:34:52	817	6:15:03	766	735	
174	631	山田 良人	55	男	兵庫県	10:31:26	0:59:48	246	4:55:32	133	4:36:06	233	166	
398	633	山浦 裕	57	男	兵庫県	11:40:31	1:01:03	296	5:29:34	402	5:09:54	480	374	
587	634	中西 良治	58	男	兵庫県	12:34:17	1:08:32	562	5:38:22	469	5:47:23	675	542	
265	635	前田 吉敏	58	男	兵庫県	11:01:28	1:11:11	640	5:36:36	455	4:13:41	137	251	
559	636	増田 忠司	58	男	兵庫県	12:25:10	1:12:20	670	6:04:09	653	5:08:41	465	517	
775	637	原 正弘	59	男	兵庫県	13:56:01	1:13:41	706	6:07:44	675	6:24:36	789	696	
306	638	西川 秀郎	62	男	兵庫県	11:14:26	1:13:17	696	5:45:09	508	4:16:00	139	289	
699	639	森安 浄	63	男	兵庫県	13:14:44	1:08:18	552	5:22:30	347	6:43:56	826	633	
591	640	石橋 憲治	68	男	兵庫県	12:34:52	1:04:15	386	6:07:34	672	5:23:03	553	546	
434	641	宗政 義仁	68	男	兵庫県	11:49:51	1:08:02	541	5:39:13	476	5:02:36	421	406	
494	642	中川 隆二	71	男	兵庫県	12:06:27	1:07:36	523	5:46:32	517	5:02:19	419	459	
	643	長田 大三郎	76	男	兵庫県		1:12:48	685	6:48:17	847				
386	644	西川 進	39	男	奈良県	11:36:43	1:09:51	612	5:43:51	499	4:43:01	291	366	
608	645	柳田 吉範	40	男	奈良県	12:41:37	1:28:20	877	5:40:07	481	5:33:10	597	560	
242	646	善積 誠司	41	男	奈良県	10:54:17	0:51:58	66	5:31:27	418	4:30:52	200	229	
98	647	河原 郁生	43	男	奈良県	9:59:33	1:01:11	299	5:02:50	184	3:55:32	78	92	
380	648	林田 一真	44	男	奈良県	11:34:28	0:59:17	223	4:40:28	55	5:54:43	703	360	
685	649	辻井 隆	47	男	奈良県	13:09:41	1:18:59	800	5:48:59	538	6:01:43	721	622	
533	650	山中 康正	50	男	奈良県	12:15:32	1:18:10	792	5:41:53	489	5:15:29	507	497	
540	651	中村 錦彦	52	男	奈良県	12:17:31	0:57:37	174	5:44:06	502	5:35:48	612	503	
847	652	長田 耕治	52	男	奈良県	14:28:10	1:15:38	739	7:02:32	864	6:10:00	747	756	
805	653	松下 淳則	55	男	奈良県	14:08:00	1:15:44	744	6:37:58	827	6:14:18	763	721	
284	654	高井良 俊雄	59	男	奈良県	11:06:33	0:53:33	97	5:32:13	424	4:40:47	269	268	
713	655	櫻井 輝喜	60	男	奈良県	13:20:43	1:16:50	774	6:38:52	830	5:25:01	567	645	
	656	八丁 信正	61	男	奈良県		1:24:39	853						
457	657	村下 照広	62	男	奈良県	11:55:58	1:05:55	472	5:56:37	602	4:53:26	358	428	
	658	沖 秀之	45	男	和歌山県		0:53:34	98	5:15:02	289				
568	659	宇治田 利夫	50	男	和歌山県	12:28:41	1:07:23	510	5:57:30	609	5:23:48	558	525	
754	660	林 仁志	52	男	和歌山県	13:40:06	1:18:50	799	6:33:25	812	5:47:51	681	678	
768	661	清家 信久	55	男	和歌山県	13:50:19	1:07:48	527	6:01:00	629	6:41:31	820	689	
55	662	煎澤 秀和	34	男	島根県	9:37:46	0:59:48	246	4:44:37	72	3:53:21	59	54	
93	664	上原 隆幸	38	男	島根県	9:56:32	0:57:58	193	4:48:53	87	4:09:41	120	88	
273	665	宮崎 練二	38	男	島根県	11:04:21	1:03:49	367	5:11:12	248	4:49:20	325	258	
	666	門脇 誠	39	男	島根県		0:51:20	58						
634	667	佐藤 成晃	39	男	島根県	12:51:07	1:10:30	631	6:18:09	742	5:22:28	549	581	
295	668	松浦 昭	41	男	島根県	11:09:34	1:09:31	603	5:14:49	285	4:45:14	303	278	
511	669	箕田 健造	43	男	島根県	12:11:26	1:07:06	494	5:36:53	459	5:27:27	574	476	
341	670	池田 伸吾	44	男	島根県	11:25:18	1:00:36	286	5:26:04	374	4:58:38	401	324	
782	671	藤原 武	47	男	島根県	13:57:59	1:22:44	839	6:53:23	855	5:41:52	648	703	
671	672	陰山 健二	51	男	島根県	13:05:06	1:10:48	636	6:03:49	649	5:50:29	692	610	
245	673	稲田 佳朗	54	男	島根県	10:55:41	1:04:52	415	5:08:51	230	4:41:58	280	232	
147	674	井上 盛文	54	男	島根県	10:20:18	1:05:13	435	5:05:20	201	4:09:45	121	139	
436	675	山本 浩二	55	男	島根県	11:50:19	1:14:04	716	5:32:37	429	5:03:38	428	408	
788	676	岡本 学	56	男	島根県	14:00:07	1:11:53	656	6:31:27	804	6:16:47	768	708	
578	677	新井 千尋	56	男	島根県	12:31:23	1:02:59	349	5:50:36	550	5:37:48	625	534	
205	678	槙原 進	56	男	島根県	10:41:45	0:58:01	196	5:06:16	208	4:37:28	245	196	
582	679	石川 和男	58	男	島根県	12:32:07	0:58:10	202	5:48:36	533	5:45:21	662	537	
625	680	昌子 一郎	60	男	島根県	12:48:46	1:07:55	534	6:24:19	766	5:16:32	515	574	
	681	矢田 直	63	男	島根県		1:12:37	677						
781	682	足立 秀男	67	男	島根県	13:57:58	1:00:53	293	6:31:42	807	6:25:23	793	702	
	683	山田 健作	33	男	岡山県		0:50:51	50						
175	684	井上 健一	34	男	岡山県	10:31:35	0:57:09	162	4:39:06	50	4:55:20	375	167	
49	685	矢吹 和也	34	男	岡山県	9:35:25	0:54:54	134	4:51:45	106	3:48:46	44	48	
585	686	岡田 晃佳	39	男	岡山県	12:33:29	1:09:44	608	5:55:04	591	5:28:41	579	540	
596	687	岡本 崇	39	男	岡山県	12:35:40	0:59:42	237	5:48:29	532	5:47:29	677	550	
311	688	高本 浩司	39	男	岡山県	11:16:25	1:02:37	342	4:52:36	112	5:21:12	540	294	
154	689	疋田 孝喜	39	男	岡山県	10:22:57	0:50:34	43	4:49:24	92	4:42:59	290	146	
344	690	山部 真一	40	男	岡山県	11:25:37	1:03:51	369	5:23:51	356	4:57:55	395	327	
556	692	尾崎 崇	42	男	岡山県	12:22:54	1:04:55	418	5:51:50	558	5:26:09	569	514	
79	693	戸田 英雄	42	男	岡山県	9:50:26	1:04:00	377	4:47:11	78	3:49:15	47	74	
200	694	山下 優一	42	男	岡山県	10:39:01	1:04:35	402	4:53:41	119	4:40:45	268	191	
274	695	石村 和之	43	男	岡山県	11:04:30	0:59:43	238	5:03:50	191	5:00:57	414	259	
598	696	古川 和宏	43	男	岡山県	12:35:57	1:12:25	672	5:24:40	366	5:58:52	713	551	
438	697	帆足 幸宏	43	男	岡山県	11:50:38	1:17:04	777	5:24:35	365	5:08:59	472	410	
	698	宮田 敬一	43	男	岡山県		0:59:48	246						
715	699	塩出 一博	44	男	岡山県	13:21:36	1:08:23	554	6:04:23	655	6:08:50	741	647	
75	700	奥山 知昭	45	男	岡山県	9:46:01	0:59:49	249	4:38:16	48	4:07:56	115	71	
687	701	高橋 修一	45	男	岡山県	13:10:00	0:48:26	26	5:51:38	556	6:29:56	803	624	
712	702	谷本 純二	45	男	岡山県	13:20:33	1:11:18	643	6:09:24	688	5:59:51	715	644	
359	703	大谷 茂樹	46	男	岡山県	11:29:26	1:01:48	323	5:34:58	446	4:52:40	350	340	
493	704	木下 祥司	46	男	岡山県	12:06:10	1:16:09	757	6:03:39	648	4:46:22	310	458	
447	705	佐藤 亮	46	男	岡山県	11:53:13	1:03:50	368	5:14:48	284	5:34:35	602	418	
	706	谷野 健	46	男	岡山県									
731	707	坪井 明彦	46	男	岡山県	13:29:18	1:26:05	867	6:32:54	811	5:30:19	586	661	
405	708	平松 慎一朗	46	男	岡山県	11:42:40	0:57:10	164	5:04:59	196	5:40:31	640	381	
707	709	田中 俊行	47	男	岡山県	13:19:30	1:05:21	440	6:37:15	825	5:36:54	622	639	
735	710	森田 直道	47	男	岡山県	13:31:06	1:08:36	567	5:22:22	345	7:00:08	840	664	
385	711	藤井 靖幸	48	男	岡山県	11:36:33	1:05:07	433	5:34:09	441	4:57:17	389	365	
406	712	田中 泰志	49	男	岡山県	11:42:58	1:05:12	434	4:56:26	143	5:41:20	644	382	
463	713	森川 浩行	49	男	岡山県	11:57:36	1:16:13	761	5:47:54	528	4:53:29	359	433	
216	714	江国 斤悟	51	男	岡山県	10:44:27	1:02:57	348	5:05:01	197	4:36:29	236	205	
169	715	河原 仁	51	男	岡山県	10:28:57	1:05:05	431	5:14:05	276	4:09:47	122	161	
574	716	慶児 康昭	51	男	岡山県	12:29:53	1:07:11	499	5:43:37	496	5:39:05	633	531	
142	717	小林 郁生	51	男	岡山県	10:18:10	0:54:45	126	4:45:37	76	4:37:48	248	134	
709	718	澤志 泰正	51	男	岡山県	13:19:51	1:02:19	337	5:29:06	393	6:48:26	831	641	
331	719	奥 格	52	男	岡山県	11:22:54	1:03:27	361	5:30:19	409	4:49:08	324	314	
477	720	竹内 一裕	52	男	岡山県	12:01:49	1:03:52	370	5:16:26	299	5:41:31	645	444	
632	721	平松 隆広	52	男	岡山県	12:50:36	1:06:45	484	6:08:01	678	5:35:50	614	579	
659	722	丸石 俊明	52	男	岡山県	13:01:43	1:08:08	544	5:31:45	421	6:21:50	784	600	
691	723	山田 雄一	54	男	岡山県	13:11:26	1:03:17	357	5:58:42	615	6:09:27	744	627	
654	724	石原 臣祐	55	男	岡山県	12:58:15	1:05:03	429	6:02:27	640	5:50:45	693	598	
419	725	児玉 浩樹	55	男	岡山県	11:45:54	1:05:28	449	5:19:40	324	5:20:46	537	393	
481	726	重松 秀明	55	男	岡山県	12:02:43	1:15:53	748	5:44:41	505	5:02:09	418	448	
797	727	三宅 康弘	57	男	岡山県	14:05:48	1:13:24	698	6:07:01	668	6:45:23	830	715	
114	728	美山 俊一	58	男	岡山県	10:09:38	1:07:26	513	5:01:32	170	4:00:40	89	108	
480	729	森山 浩毅	58	男	岡山県	12:02:42	1:26:48	872	5:27:00	379	5:08:54	471	447	
485	730	杉原 正一	59	男	岡山県	12:04:03	1:08:30	559	6:10:21	692	4:45:12	302	451	
	731	岡 大介	60	男	岡山県		1:26:22	869	6:13:02	712				
660	732	岡野 仁	65	男	岡山県	13:01:46	1:05:31	453	6:20:17	751	5:35:58	616	601	
836	733	橘高 義夫	65	男	岡山県	14:22:12	1:24:34	850	6:16:35	731	6:41:03	819	747	
120	734	川口 諄	21	男	広島県	10:12:46	0:52:02	68	4:50:44	101	4:30:00	197	114	
87	735	田中 拓希	23	男	広島県	9:53:48	1:00:20	280	4:40:53	57	4:12:35	133	82	
367	736	福田 真也	23	男	広島県	11:31:20	1:13:44	708	5:31:34	420	4:46:02	307	348	
647	737	東 達也	31	男	広島県	12:55:42	1:10:32	632	6:15:27	726	5:29:43	583	592	
	738	梶谷 真一	35	男	広島県		1:00:15	271						
125	739	児玉 宜紀	35	男	広島県	10:14:31	1:01:28	307	5:12:04	255	4:00:59	91	119	
177	740	杉浦 大介	36	男	広島県	10:32:36	1:04:19	389	4:52:12	109	4:36:05	232	169	
441	741	高尾 進之介	36	男	広島県	11:51:26	0:55:37	143	5:41:44	487	5:14:05	500	413	
46	742	茶屋 孝三	36	男	広島県	9:33:13	0:54:44	124	4:35:08	28	4:03:21	101	45	
517	743	福川 潔	36	男	広島県	12:12:27	0:57:07	161	5:28:49	391	5:46:31	670	482	
243	744	宮尾 嘉成	36	男	広島県	10:54:45	1:15:38	739	5:12:41	265	4:26:26	181	230	
47	745	内藤 隆行	38	男	広島県	9:33:24	1:01:50	325	4:36:08	34	3:55:26	75	46	
185	746	兼光 一之	39	男	広島県	10:34:25	0:57:54	187	5:04:45	195	4:31:46	207	177	
264	747	勇 宜則	40	男	広島県	11:01:04	0:54:03	106	5:18:36	317	4:48:25	320	250	
48	748	村上 努	40	男	広島県	9:33:38	1:05:05	431	4:50:19	96	3:38:14	13	47	
233	749	横田 学	40	男	広島県	10:50:17	1:00:32	285	5:12:17	260	4:37:28	245	222	
27	750	庭田 正嗣	41	男	広島県	9:18:21	0:54:39	121	4:38:02	45	3:45:40	33	27	
168	751	村岡 賢一郎	41	男	広島県	10:28:43	1:04:54	417	4:49:04	88	4:34:45	226	160	
370	752	森本 努	41	男	広島県	11:32:25	0:57:21	166	5:03:35	190	5:31:29	591	351	
136	753	名越 秀国	42	男	広島県	10:16:59	0:58:08	201	4:58:38	156	4:20:13	156	129	
363	754	西島 公一	42	男	広島県	11:30:29	1:08:05	543	5:32:28	427	4:49:56	333	344	
803	755	宮内 明	42	男	広島県	14:07:21	1:03:25	360	6:31:59	809	6:31:57	804	720	
368	756	戸田 弘志	43	男	広島県	11:31:46	1:15:53	748	5:35:21	448	4:40:32	266	349	
229	757	村田 悟	43	男	広島県	10:48:15	1:04:29	396	5:42:14	491	4:01:32	93	218	
191	758	井長 誠	44	男	広島県	10:36:11	0:56:51	158	5:29:24	400	4:09:56	123	183	
802	759	長谷川 裕三	44	男	広島県	14:07:10	1:05:33	454	5:53:31	582	7:08:06	841	719	
435	760	松下 利光	44	男	広島県	11:49:55	1:07:14	503	5:46:58	521	4:55:43	378	407	
320	761	的場 保憲	44	男	広島県	11:18:45	1:16:46	773	5:20:29	328	4:41:30	277	303	
432	762	倉本 昌司	45	男	広島県	11:49:26	1:05:46	461	5:11:53	251	5:31:47	593	404	
251	763	曽根田 健	47	男	広島県	10:57:12	1:15:18	730	5:10:32	241	4:31:22	204	237	
116	764	竹林 秀雄	47	男	広島県	10:11:25	1:00:13	268	4:51:04	104	4:20:08	155	110	
352	765	津蟹 憲二	48	男	広島県	11:27:08	1:15:46	745	5:22:42	348	4:48:40	321	335	
149	766	中尾 敦司	48	男	広島県	10:21:31	1:08:10	549	4:50:25	97	4:22:56	165	141	
383	767	永田 勝	48	男	広島県	11:35:42	1:12:19	669	5:17:54	309	5:05:29	442	363	
747	768	西田 正生	48	男	広島県	13:37:46	1:22:01	832	6:04:30	657	6:11:15	757	672	
196	769	茅野 真	49	男	広島県	10:37:15	1:10:36	633	5:19:38	323	4:07:01	111	187	
594	770	黒崎 達也	49	男	広島県	12:35:10	1:09:19	592	6:09:05	686	5:16:46	517	548	
513	771	仲戸 勉	49	男	広島県	12:11:49	1:05:28	449	5:21:52	341	5:44:29	656	478	
222	772	山本 浩二	49	男	広島県	10:46:13	0:57:55	188	4:56:38	144	4:51:40	346	211	
565	773	坂野 郁夫	50	男	広島県	12:27:00	1:05:45	460	6:12:22	708	5:08:53	470	522	
808	774	中村 光勇	50	男	広島県	14:10:02	0:59:55	256	6:00:03	621	7:10:04	843	723	
630	775	森下 孝明	50	男	広島県	12:49:41	1:17:33	784	6:24:37	771	5:07:31	459	578	
586	776	山田 洋二郎	50	男	広島県	12:34:09	1:28:05	876	6:02:46	643	5:03:18	425	541	
677	777	岡田 守	51	男	広島県	13:06:59	1:10:14	623	5:29:11	394	6:27:34	799	616	
535	778	末広 勉	51	男	広島県	12:16:04	1:17:41	787	6:18:39	748	4:39:44	262	499	
307	779	大山 敏明	52	男	広島県	11:14:40	1:11:21	645	5:25:41	371	4:37:38	247	290	
818	780	小埜 克彦	52	男	広島県	14:15:37	1:18:59	800	6:24:37	771	6:32:01	805	733	
638	781	高橋 信一	52	男	広島県	12:52:51	1:16:17	764	6:13:14	714	5:23:20	556	583	
382	782	田谷 英司	52	男	広島県	11:34:55	0:57:53	186	5:30:10	407	5:06:52	454	362	
204	783	森川 和士	52	男	広島県	10:40:49	0:58:19	205	5:17:59	311	4:24:31	175	195	
132	784	杉野 利弘	53	男	広島県	10:16:15	1:06:50	486	5:12:48	266	3:56:37	79	125	
139	785	冨岡 敏憲	53	男	広島県	10:17:40	1:01:26	305	5:22:00	342	3:54:14	66	132	
614	786	尾﨑 修	55	男	広島県	12:42:50	1:08:28	557	6:11:04	699	5:23:18	554	566	
224	787	下 隆俊	55	男	広島県	10:46:36	0:57:40	175	5:16:45	303	4:32:11	209	213	
52	788	占部 毅士	56	男	広島県	9:36:46	0:53:22	89	4:41:28	61	4:01:56	95	51	
	789	竹田 秋雄	57	男	広島県		1:48:24	902						
487	790	前田 敏正	58	男	広島県	12:04:23	1:00:17	275	5:54:27	585	5:09:39	477	453	
606	791	佐伯 稔	59	男	広島県	12:40:42	0:58:29	210	5:36:47	457	6:05:26	734	558	
123	792	中本 行宏	59	男	広島県	10:13:48	1:04:34	400	5:15:00	287	3:54:14	66	117	
	793	郷堀 宏史	60	男	広島県		1:05:59	473						
829	794	藤田 潤一	61	男	広島県	14:20:35	1:21:18	823	6:48:59	848	6:10:18	749	741	
772	795	権 明燦	62	男	広島県	13:55:06	1:12:05	661	6:01:10	630	6:41:51	823	693	
745	796	広中 利次	64	男	広島県	13:36:03	1:18:26	795	6:14:09	720	6:03:28	728	670	
	797	宮丸 公三	67	男	広島県		1:09:24	598	6:17:39	739				
11	798	嶋 雄介	31	男	山口県	9:02:44	1:04:51	413	4:30:28	14	3:27:25	3	11	
343	799	上田 秀則	38	男	山口県	11:25:28	1:14:22	719	5:07:04	216	5:04:02	433	326	
248	800	伊藤 新治	40	男	山口県	10:56:47	1:01:55	329	5:14:36	282	4:40:16	265	235	
34	801	末次 尚之	40	男	山口県	9:25:49	0:57:50	184	4:42:52	66	3:45:07	31	34	
117	803	福村 航	44	男	山口県	10:11:26	1:04:57	421	4:53:02	114	4:13:27	136	111	
639	804	宮木 克敏	47	男	山口県	12:53:28	1:10:28	630	6:34:15	816	5:08:45	467	584	
362	805	原 伸一	49	男	山口県	11:30:18	1:03:47	365	5:33:26	435	4:53:05	355	343	
553	806	金沢 守	51	男	山口県	12:21:12	1:16:23	767	5:56:09	598	5:08:40	464	512	
524	807	岩男 明生	67	男	山口県	12:13:49	1:05:48	463	6:07:30	671	5:00:31	411	489	
347	808	延原 弘	43	男	徳島県	11:26:05	1:13:30	702	5:26:53	378	4:45:42	305	330	
760	809	十日市 哲弥	47	男	徳島県	13:44:16	1:09:16	589	6:22:58	760	6:12:02	759	684	
330	810	谷口 博哉	50	男	徳島県	11:22:19	1:05:47	462	5:45:21	509	4:31:11	203	313	
686	811	佐竹 誠二郎	57	男	徳島県	13:09:58	1:19:09	803	6:47:56	844	5:02:53	424	623	
237	812	篠原 卓時	42	男	香川県	10:52:22	0:53:51	104	5:15:49	298	4:42:42	287	225	
267	813	井元 直樹	44	男	香川県	11:01:49	1:01:49	324	5:10:38	242	4:49:22	327	252	
18	814	岡 宏城	44	男	香川県	9:08:49	0:52:29	74	4:30:23	13	3:45:57	34	18	
221	815	山内 裕正	47	男	香川県	10:46:11	0:53:16	86	5:13:53	275	4:39:02	256	210	
82	816	幸野 利彦	50	男	香川県	9:52:05	0:57:11	165	4:33:07	23	4:21:47	161	77	
58	817	溝口 章司	52	男	香川県	9:38:45	0:57:33	172	4:50:36	100	3:50:36	51	57	
	818	今城 弘	59	男	香川県		1:20:17	816						
31	819	田中 大祐	28	男	愛媛県	9:23:05	0:51:40	62	4:56:06	138	3:35:19	9	31	
258	820	桑山 義央	36	男	愛媛県	10:59:44	0:59:49	249	5:25:07	368	4:34:48	227	244	
521	821	西本 奏太	43	男	愛媛県	12:13:07	0:58:04	198	5:05:44	203	6:09:19	743	486	
225	822	三好 英昭	43	男	愛媛県	10:46:49	0:52:28	73	5:13:33	273	4:40:48	270	214	
488	823	二見 順治	44	男	愛媛県	12:04:30	1:17:19	782	5:40:20	482	5:06:51	453	454	
227	824	村上 睦	44	男	愛媛県	10:47:08	1:03:03	352	5:02:07	179	4:41:58	280	216	
303	825	楠本 博	45	男	愛媛県	11:13:23	1:09:16	589	5:00:32	165	5:03:35	427	286	
315	826	大西 孝志	46	男	愛媛県	11:17:16	0:56:18	147	5:12:07	256	5:08:51	469	298	
183	827	山内 実	46	男	愛媛県	10:33:46	0:57:27	168	5:07:00	214	4:29:19	195	175	
502	828	真木 健司	48	男	愛媛県	12:08:21	1:01:42	316	5:41:51	488	5:24:48	566	467	
620	829	村上 敬	48	男	愛媛県	12:46:35	1:25:04	856	6:08:56	685	5:12:35	495	570	
	830	上岡 武弘	49	男	愛媛県		1:24:09	847	6:40:33	834				
131	831	堀田 浩	50	男	愛媛県	10:16:03	0:54:29	116	4:52:57	113	4:28:37	191	124	
35	832	白石 和仁	51	男	愛媛県	9:26:07	0:55:06	136	4:39:21	51	3:51:40	53	35	
396	833	東 達也	51	男	愛媛県	11:39:43	0:57:45	179	5:43:50	498	4:58:08	397	373	
241	834	松本 悟	51	男	愛媛県	10:53:49	1:14:37	723	5:14:07	277	4:25:05	176	228	
609	835	近藤 由美雄	52	男	愛媛県	12:41:50	1:11:24	647	6:32:52	810	4:57:34	392	561	
372	836	村上 邦章	52	男	愛媛県	11:32:49	1:09:40	605	5:06:34	210	5:16:35	516	353	
189	837	野本 哲郎	53	男	愛媛県	10:36:01	0:58:31	211	4:56:00	136	4:41:30	277	181	
	838	荒井 真介	57	男	愛媛県		1:07:45	526						
762	839	福井 啓二	57	男	愛媛県	13:46:52	1:04:20	390	5:53:17	576	6:49:15	832	685	
	840	坂東 啓司	63	男	愛媛県		1:27:56	875						
773	841	山内 克彦	63	男	愛媛県	13:55:33	0:59:03	217	5:48:10	530	7:08:20	842	694	
776	842	大塚 聡史	38	男	高知県	13:56:10	1:07:56	536	6:14:10	721	6:34:04	811	697	
672	843	宇賀 孝司	51	男	高知県	13:05:11	1:06:37	481	6:13:28	715	5:45:06	660	611	
390	844	住田 深志	51	男	高知県	11:37:20	0:47:27	16	5:35:36	450	5:14:17	501	368	
268	845	濱田 智一	51	男	高知県	11:02:13	1:07:04	493	5:12:50	267	4:32:19	212	253	
842	846	徳弘 辰彦	62	男	高知県	14:23:26	1:15:40	741	6:43:25	838	6:24:21	788	751	
326	847	権藤 秀則	35	男	福岡県	11:20:21	0:56:29	152	4:47:24	79	5:36:28	618	309	
564	848	山西 賢治	36	男	福岡県	12:26:53	1:10:42	634	5:30:20	410	5:45:51	664	521	
285	849	佐伯 康彦	38	男	福岡県	11:06:55	1:08:27	556	5:15:41	296	4:42:47	288	269	
291	850	高口 誠	43	男	福岡県	11:08:46	1:04:09	381	5:29:17	396	4:35:20	229	274	
	851	古賀 崇司	43	男	福岡県		0:55:20	138	7:01:47	862				
300	852	小城 左治	44	男	福岡県	11:12:44	0:59:41	236	5:33:37	436	4:39:26	259	283	
327	853	安部 淳人	48	男	福岡県	11:21:34	0:58:42	213	5:32:54	432	4:49:58	334	310	
421	854	萩尾 光昭	48	男	福岡県	11:46:08	1:16:16	763	6:11:23	701	4:18:29	150	394	
415	855	有村 雅美	51	男	福岡県	11:44:32	1:07:32	521	5:32:09	423	5:04:51	440	391	
584	856	安留 仁	51	男	福岡県	12:33:07	1:26:58	873	5:58:35	614	5:07:34	460	539	
703	857	曽根本 弘好	52	男	福岡県	13:17:18	1:22:16	835	6:18:45	749	5:36:17	617	636	
562	858	江副 之人	54	男	福岡県	12:25:47	1:10:58	638	5:30:11	408	5:44:38	657	519	
520	860	片岡 宏介	57	男	福岡県	12:13:02	1:09:31	603	6:02:55	644	5:00:36	413	485	
	861	毛利 啓二郎	64	男	福岡県		1:30:16	885						
776	862	妹尾 浩之	65	男	福岡県	13:56:10	1:04:09	381	5:13:39	274	7:38:22	847	697	
8	863	山本 昌孝	33	男	佐賀県	8:55:30	0:47:53	19	4:28:56	8	3:38:41	14	8	
144	864	古賀 勝弘	41	男	佐賀県	10:19:08	1:12:10	664	5:19:33	322	3:47:25	38	136	
846	865	城野 崇弘	45	男	佐賀県	14:27:38	1:04:59	423	6:50:06	850	6:32:33	807	755	
	866	山口 裕	56	男	佐賀県		0:51:46	64	5:20:49	333				
403	867	下辺 寛弥	40	男	長崎県	11:42:07	1:19:35	808	5:43:02	493	4:39:30	261	379	
111	868	堀田 卓朗	43	男	長崎県	10:06:36	0:58:24	206	4:51:00	103	4:17:12	143	105	
749	869	内海 佳治	55	男	長崎県	13:38:23	1:00:30	284	6:13:12	713	6:24:41	790	674	
66	870	米田 光男	43	男	熊本県	9:41:48	0:53:23	90	4:49:51	93	3:58:34	83	64	
164	871	角田 保治	46	男	熊本県	10:27:15	0:57:48	181	4:35:10	29	4:54:17	363	156	
