総合順位	No.	氏名	年齢	性別	都道府県	総合記録	スイムラップ	S順	バイクラップ	B順	ランラップ	R順	男子順位	女子順位
730	588	江本 和夫	60	男	兵庫県	13:41:16	1:11:50	796	6:16:10	697	6:13:16	712	663	
577	589	赤井 俊宣	60	男	兵庫県	12:42:52	1:01:37	502	5:48:46	525	5:52:29	625	535	
389	590	西川 秀郎	61	男	兵庫県	11:40:02	1:06:26	680	6:03:39	629	4:29:57	188	370	
	591	森安 浄	62	男	兵庫県		1:02:36	537	5:40:37	454				
	592	熊倉 正彦	66	男	兵庫県		1:07:19	707	7:20:00	851				
491	593	石橋 憲治	67	男	兵庫県	12:14:58	0:59:17	416	5:49:38	534	5:26:03	489	467	
373	594	宗政 義仁	67	男	兵庫県	11:35:51	1:02:26	533	5:43:08	474	4:50:17	305	355	
420	595	中川 隆二	70	男	兵庫県	11:50:39	1:03:03	566	5:54:16	569	4:53:20	323	399	
	596	長田 大三郎	75	男	兵庫県		1:02:13	519	6:49:37	823				
411	597	中野 公康	40	男	奈良県	11:47:25	0:57:03	334	5:48:13	518	5:02:09	376	390	
217	598	善積 誠司	40	男	奈良県	10:48:46	0:46:21	30	5:22:21	311	4:40:04	247	208	
149	599	赤道 鉄哉	42	男	奈良県	10:24:07	1:03:30	591	5:29:48	373	3:50:49	39	142	
763	600	辻井 隆	46	男	奈良県	13:59:20	1:16:10	834	6:29:36	775	6:13:34	714	692	
490	601	山中 康正	49	男	奈良県	12:14:53	1:09:09	759	5:49:16	530	5:16:28	457	466	
	602	福嶌 秀高	49	男	奈良県		1:15:30	826						
461	603	中村 錦彦	51	男	奈良県	12:04:09	0:50:54	103	5:47:57	516	5:25:18	486	438	
797	604	長田 耕治	51	男	奈良県	14:12:59	1:07:33	715	6:36:08	795	6:29:18	768	716	
647	605	松下 淳則	54	男	奈良県	13:05:16	1:05:21	652	6:16:26	700	5:43:29	578	596	
765	606	櫻井 輝喜	59	男	奈良県	14:00:27	1:09:58	772	6:54:19	834	5:56:10	641	694	
447	607	八丁 信正	60	男	奈良県	11:57:44	1:13:18	808	5:46:12	497	4:58:14	342	424	
448	608	村下 照広	61	男	奈良県	11:58:18	1:02:48	546	6:03:10	625	4:52:20	316	425	
97	609	清瀧 博光	26	男	和歌山県	10:01:11	0:49:38	79	5:01:28	146	4:10:05	100	93	
437	610	佐竹 俊彦	34	男	和歌山県	11:55:08	0:57:22	345	5:41:50	466	5:15:56	453	415	
116	611	平井 克尚	41	男	和歌山県	10:09:47	0:49:02	68	5:03:59	169	4:16:46	124	110	
819	612	林 仁志	51	男	和歌山県	14:25:57	1:23:30	858	6:22:23	743	6:40:04	790	734	
726	613	清家 信久	54	男	和歌山県	13:39:34	1:05:37	656	6:06:09	642	6:27:48	765	659	
522	614	串上 元彦	56	男	和歌山県	12:22:30	1:03:48	606	6:07:30	646	5:11:12	427	489	
132	615	煎澤 秀和	33	男	島根県	10:16:59	0:56:02	290	5:03:01	162	4:17:56	133	126	
589	616	杠 墾	34	男	島根県	12:46:25	1:04:15	625	6:42:59	810	4:59:11	356	545	
287	617	宮崎 練二	37	男	島根県	11:11:49	0:59:59	432	5:12:16	224	4:59:34	359	274	
72	618	上原 隆幸	37	男	島根県	9:49:41	0:51:48	131	4:46:24	64	4:11:29	103	70	
20	619	門脇 誠	38	男	島根県	9:13:40	0:46:49	37	4:36:30	29	3:50:21	37	20	
337	620	松浦 昭	40	男	島根県	11:24:54	1:01:44	506	5:24:46	335	4:58:24	344	321	
324	621	池田 伸吾	43	男	島根県	11:22:45	0:58:10	388	5:32:11	390	4:52:24	317	310	
465	622	岡 秀樹	45	男	島根県	12:05:48	0:52:15	158	5:13:32	232	6:00:01	654	442	
423	623	藤原 武	46	男	島根県	11:51:21	1:06:12	668	5:46:30	500	4:58:39	352	402	
153	624	上田 勝	50	男	島根県	10:25:59	0:59:48	428	5:08:59	201	4:17:12	128	146	
159	625	稲田 佳朗	53	男	島根県	10:29:39	1:00:18	447	5:06:27	183	4:22:54	153	152	
279	626	山本 浩二	54	男	島根県	11:09:33	1:06:46	688	5:25:20	345	4:37:27	227	266	
419	627	新井 千尋	55	男	島根県	11:50:26	0:55:47	280	5:39:48	448	5:14:51	443	398	
188	628	槙原 進	55	男	島根県	10:42:11	0:53:22	180	5:10:10	211	4:38:39	232	180	
692	629	石川 和男	57	男	島根県	13:22:47	0:53:32	186	5:58:13	596	6:31:02	774	630	
642	630	昌子 一郎	59	男	島根県	13:02:44	0:55:39	278	6:14:53	689	5:52:12	622	591	
236	632	矢田 直	62	男	島根県	10:54:45	0:56:34	310	5:11:09	216	4:47:02	284	224	
561	633	足立 秀男	66	男	島根県	12:37:36	0:55:31	274	5:59:48	605	5:42:17	571	519	
739	634	大瀧 睦廷	33	男	岡山県	13:46:35	1:13:09	806	6:23:07	745	6:10:19	703	672	
175	635	井上 健一	33	男	岡山県	10:37:47	0:48:32	59	4:37:18	31	5:11:57	433	167	
553	637	宇野 健太郎	35	男	岡山県	12:35:05	1:11:38	792	5:56:17	586	5:27:10	499	514	
382	638	小川 俊充	38	男	岡山県	11:38:37	0:56:24	301	5:37:51	432	5:04:22	396	364	
599	639	今川 幸雄	38	男	岡山県	12:48:39	0:54:53	247	5:38:06	434	6:15:40	717	551	
611	640	赤迫 靖浩	38	男	岡山県	12:52:44	1:03:49	608	5:42:06	469	6:06:49	690	562	
610	641	山部 真一	39	男	岡山県	12:52:13	0:57:55	371	5:36:39	423	6:17:39	723	561	
544	642	首藤 秀樹	40	男	岡山県	12:29:50	0:59:23	419	5:31:49	386	5:58:38	648	505	
657	643	近藤 満也	40	男	岡山県	13:10:08	1:02:06	516	6:04:23	635	6:03:39	674	604	
237	644	城戸 一	40	男	岡山県	10:54:57	0:56:36	313	5:01:37	147	4:56:44	337	225	
627	645	戸田 英雄	41	男	岡山県	12:58:29	0:53:48	193	4:43:01	54	7:21:40	819	576	
660	646	宮脇 誠治	41	男	岡山県	13:11:57	1:00:10	442	6:33:44	788	5:38:03	552	607	
182	647	力丸 誠	41	男	岡山県	10:40:01	0:49:18	76	5:14:03	241	4:36:40	223	174	
511	648	山下 優一	41	男	岡山県	12:19:16	1:00:35	465	4:54:01	97	6:24:40	762	481	
282	649	國次 真通	41	男	岡山県	11:10:14	1:02:48	546	5:32:15	392	4:35:11	216	269	
503	650	若林 克彦	42	男	岡山県	12:17:41	1:09:32	766	6:09:10	657	4:58:59	354	476	
53	651	宮田 敬一	42	男	岡山県	9:42:18	0:52:02	146	4:33:57	21	4:16:19	119	52	
262	652	石村 和之	42	男	岡山県	11:04:54	0:55:18	270	5:11:01	215	4:58:35	350	249	
689	653	塩出 一博	43	男	岡山県	13:21:26	0:59:52	429	6:00:54	610	6:20:40	738	629	
489	654	高橋 修一	44	男	岡山県	12:14:46	0:43:01	7	5:32:57	400	5:58:48	649	465	
95	655	奥山 知昭	44	男	岡山県	9:59:18	0:53:52	196	4:45:56	60	4:19:30	141	91	
385	656	河井 之佳	44	男	岡山県	11:39:09	0:55:00	255	5:17:53	273	5:26:16	491	366	
243	657	木下 祥司	45	男	岡山県	10:57:05	0:57:45	361	5:36:00	419	4:23:20	156	230	
471	658	平松 慎一朗	45	男	岡山県	12:07:01	0:50:51	102	4:57:12	121	6:18:58	730	447	
640	659	佐藤 亮	45	男	岡山県	13:01:54	1:02:51	549	5:54:37	573	6:04:26	680	589	
	660	田中 俊行	46	男	岡山県		1:04:11	622						
298	661	森田 直道	46	男	岡山県	11:14:22	1:02:03	514	5:05:38	176	5:06:41	406	284	
497	662	森川 浩行	48	男	岡山県	12:16:17	1:07:23	708	5:52:20	556	5:16:34	458	471	
233	663	河原 仁	50	男	岡山県	10:53:28	1:00:00	433	5:23:14	317	4:30:14	191	222	
541	664	慶児 康昭	50	男	岡山県	12:27:38	0:57:32	353	5:49:44	536	5:40:22	563	502	
284	665	江国 斤悟	50	男	岡山県	11:11:06	0:59:20	418	5:09:51	208	5:01:55	374	271	
307	666	奥 格	51	男	岡山県	11:17:41	1:00:34	462	5:32:09	389	4:44:58	270	293	
501	667	丸石 俊明	51	男	岡山県	12:17:04	1:04:50	646	5:31:48	385	5:40:26	564	475	
564	668	平松 隆広	51	男	岡山県	12:38:39	1:00:13	444	5:59:22	602	5:39:04	556	522	
173	669	竹内 一裕	51	男	岡山県	10:36:01	1:00:04	436	5:04:51	173	4:31:06	201	165	
630	670	宮本 忠広	53	男	岡山県	12:59:21	0:58:12	391	6:32:12	783	5:28:57	512	579	
674	671	山田 雄一	53	男	岡山県	13:17:07	0:56:30	306	6:00:08	606	6:20:29	736	617	
713	672	石原 臣祐	54	男	岡山県	13:31:30	1:00:03	435	6:12:54	679	6:18:33	726	648	
367	673	児玉 浩樹	54	男	岡山県	11:34:11	1:00:05	437	5:12:34	226	5:21:32	476	349	
453	674	重松 秀明	54	男	岡山県	12:01:58	1:06:12	668	5:52:57	562	5:02:49	384	430	
274	675	花崎 博文	55	男	岡山県	11:07:33	1:02:23	528	5:47:17	510	4:17:53	132	261	
512	676	森山 浩毅	57	男	岡山県	12:19:35	1:14:12	816	5:31:33	383	5:33:50	535	482	
307	677	杉原 正一	58	男	岡山県	11:17:41	1:02:54	554	5:41:23	459	4:33:24	212	293	
725	678	萩原 和繁	58	男	岡山県	13:39:17	1:20:10	848	6:17:04	703	6:02:03	664	658	
745	679	岡 大介	59	男	岡山県	13:50:38	1:12:59	805	6:21:20	736	6:16:19	718	676	
	680	中尾 信夫	60	男	岡山県		0:52:52	169	5:38:15	435				
769	681	橘髙 義夫	64	男	岡山県	14:01:47	1:11:41	793	6:10:28	662	6:39:38	789	697	
604	682	岡野 仁	64	男	岡山県	12:49:18	1:01:40	503	6:32:30	786	5:15:08	447	556	
64	683	田中 拓希	22	男	広島県	9:46:41	0:52:43	168	4:47:36	70	4:06:22	81	62	
356	684	難波 達弘	28	男	広島県	11:30:00	0:57:44	359	5:14:05	242	5:18:11	463	339	
168	685	児玉 宜紀	34	男	広島県	10:35:19	0:57:39	357	5:21:05	298	4:16:35	123	160	
242	686	梶谷 真一	34	男	広島県	10:56:01	0:55:54	285	5:23:42	324	4:36:25	222	229	
185	687	宮尾 嘉成	35	男	広島県	10:41:40	1:05:48	660	5:07:47	195	4:28:05	178	177	
384	688	杉浦 大介	35	男	広島県	11:38:50	1:03:34	594	5:23:16	318	5:12:00	434	365	
472	689	高尾 進之介	35	男	広島県	12:07:15	0:52:39	166	5:47:14	509	5:27:22	500	448	
479	690	福川 潔	35	男	広島県	12:09:41	0:54:41	235	5:36:28	421	5:38:32	554	455	
119	692	兼光 一之	38	男	広島県	10:10:39	0:56:45	323	4:57:36	124	4:16:18	118	113	
48	693	横藤田 亨	38	男	広島県	9:39:56	0:54:45	238	4:54:50	106	3:50:21	37	47	
480	694	勇 宜則	39	男	広島県	12:10:13	0:51:45	129	5:33:29	403	5:44:59	588	456	
37	695	村上 努	39	男	広島県	9:29:44	0:57:45	361	4:44:23	57	3:47:36	26	36	
729	696	江口 正人	40	男	広島県	13:40:52	0:57:29	349	5:48:32	524	6:54:51	812	662	
265	697	森本 努	40	男	広島県	11:05:46	0:51:47	130	5:10:36	213	5:03:23	389	252	
124	698	村岡 賢一郎	40	男	広島県	10:13:23	0:55:37	277	5:02:22	153	4:15:24	112	118	
	699	名越 秀国	41	男	広島県		0:53:04	173	5:02:56	160				
655	700	宮内 明	41	男	広島県	13:09:14	0:54:02	202	6:04:52	637	6:10:20	704	602	
56	701	坂本 宗章	41	男	広島県	9:43:05	0:52:35	164	4:49:52	81	4:00:38	64	54	
4	702	前田 良孝	41	男	広島県	8:42:25	0:45:25	22	4:27:03	9	3:29:57	6	4	
719	703	川村 真礼	42	男	広島県	13:34:27	1:04:02	612	6:27:19	765	6:03:06	669	653	
292	704	村田 悟	42	男	広島県	11:12:58	1:00:56	476	5:41:10	458	4:30:52	198	279	
366	705	戸田 弘志	42	男	広島県	11:34:08	1:08:59	756	5:43:59	484	4:41:10	250	348	
111	706	的場 保憲	43	男	広島県	10:07:46	1:09:48	770	5:02:55	159	3:55:03	48	105	
794	707	長谷川 裕三	43	男	広島県	14:11:48	0:58:05	378	5:58:56	597	7:14:47	817	714	
450	708	伊東 達次	43	男	広島県	11:58:42	1:11:43	794	5:37:14	426	5:09:45	422	427	
240	709	曽根田 健	46	男	広島県	10:55:36	1:05:42	659	5:26:37	352	4:23:17	155	227	
543	710	藤沼 伸滋	46	男	広島県	12:29:33	1:02:40	541	6:27:14	764	4:59:39	360	504	
101	711	竹林 秀雄	46	男	広島県	10:03:55	0:53:40	189	4:49:22	77	4:20:53	146	96	
227	712	永田 勝	47	男	広島県	10:52:10	1:03:00	564	5:05:43	177	4:43:27	259	217	
738	713	西田 正生	47	男	広島県	13:46:08	1:15:27	825	6:13:52	683	6:16:49	720	671	
202	714	中尾 敦司	47	男	広島県	10:45:26	1:02:45	544	5:09:35	206	4:33:06	210	194	
402	715	津蟹 憲二	47	男	広島県	11:43:43	1:07:48	723	5:49:47	537	4:46:08	282	382	
464	716	山本 昌樹	47	男	広島県	12:05:25	1:06:25	679	5:55:37	579	5:03:23	389	441	
179	717	山本 浩二	48	男	広島県	10:39:07	0:57:02	332	4:57:23	123	4:44:42	267	171	
213	718	茅野 真	48	男	広島県	10:48:12	1:03:08	572	5:31:50	387	4:13:14	108	204	
752	719	黒崎 達也	48	男	広島県	13:53:48	1:08:09	734	6:25:55	756	6:19:44	735	682	
493	720	仲戸 勉	48	男	広島県	12:15:35	1:01:55	509	5:22:33	313	5:51:07	615	469	
631	721	藤原 泰基	49	男	広島県	12:59:32	0:58:01	375	5:39:37	447	6:21:54	743	580	
391	722	坂野 郁夫	49	男	広島県	11:41:01	0:58:04	376	5:47:47	514	4:55:10	332	372	
208	723	山田 洋二郎	49	男	広島県	10:47:17	0:56:34	310	4:59:05	133	4:51:38	308	199	
639	724	大野 康二	49	男	広島県	13:01:01	0:57:44	359	6:10:40	663	5:52:37	626	588	
723	725	岡田 守	50	男	広島県	13:38:37	1:04:07	618	5:49:15	529	6:45:15	798	657	
545	726	末広 勉	50	男	広島県	12:30:07	1:10:48	780	6:20:13	729	4:59:06	355	506	
345	727	大山 敏明	51	男	広島県	11:26:48	1:03:24	590	5:38:21	439	4:45:03	272	328	
256	728	森川 和士	51	男	広島県	11:03:35	0:54:38	233	5:36:29	422	4:32:28	208	243	
252	729	田谷 英司	51	男	広島県	11:02:45	0:49:45	80	5:23:57	329	4:49:03	300	239	
167	730	杉野 利弘	52	男	広島県	10:35:04	1:03:06	569	5:16:32	260	4:15:26	113	159	
504	731	前川 雅洋	52	男	広島県	12:17:50	0:58:09	385	5:33:46	406	5:45:55	593	477	
41	732	冨岡 敏憲	52	男	広島県	9:32:11	0:54:29	226	4:45:50	59	3:51:52	43	40	
686	733	安田 正彦	53	男	広島県	13:20:53	1:14:57	821	6:13:53	684	5:52:03	621	627	
305	734	下 隆俊	54	男	広島県	11:16:48	0:54:10	208	5:30:49	377	4:51:49	310	291	
	735	黄 隆弘	55	男	広島県		1:07:54	725						
775	736	三宅 正夫	55	男	広島県	14:04:16	1:08:15	742	6:17:06	704	6:38:55	787	701	
69	737	占部 毅士	55	男	広島県	9:48:07	0:51:04	114	4:48:12	72	4:08:51	91	67	
	738	竹田 秋雄	56	男	広島県		1:46:15	870						
440	739	前田 敏正	57	男	広島県	11:56:15	0:56:33	308	5:56:07	583	5:03:35	391	418	
459	740	佐伯 稔	58	男	広島県	12:03:27	0:52:21	161	5:25:19	344	5:45:47	592	436	
661	741	難波 正二	58	男	広島県	13:12:06	1:21:00	851	6:13:09	681	5:37:57	551	608	
433	742	岡崎 節男	59	男	広島県	11:54:19	0:55:19	271	5:27:34	356	5:31:26	523	411	
652	743	郷堀 宏史	59	男	広島県	13:08:24	1:03:32	593	6:30:41	781	5:34:11	537	600	
731	744	権 明燦	61	男	広島県	13:41:58	1:04:05	616	5:59:37	604	6:38:16	785	664	
710	746	広中 利次	63	男	広島県	13:30:21	1:08:11	736	6:18:08	709	6:04:02	679	645	
27	748	嶋 雄介	30	男	山口県	9:21:32	1:01:18	488	4:52:58	91	3:27:16	4	27	
215	749	實藤 健吾	32	男	山口県	10:48:21	0:58:04	376	5:19:52	291	4:30:25	192	206	
320	750	林 秀則	37	男	山口県	11:22:00	1:03:17	584	5:17:22	266	5:01:21	372	306	
114	751	西岡 敬亮	38	男	山口県	10:09:22	0:53:35	188	4:52:27	88	4:23:20	156	108	
270	752	藤井 茂雄	38	男	山口県	11:06:51	0:56:20	298	5:22:16	307	4:48:15	295	257	
49	753	末次 尚之	39	男	山口県	9:40:17	0:51:05	115	4:54:45	105	3:54:27	46	48	
115	754	高藤 裕一	40	男	山口県	10:09:37	0:49:06	71	5:05:25	174	4:15:06	110	109	
14	755	杉本 貴美	43	男	山口県	8:56:20	0:49:49	81	4:30:49	19	3:35:42	13	14	
560	756	宮木 克敏	46	男	山口県	12:36:50	1:02:25	531	6:12:08	672	5:22:17	478	518	
401	758	阿部 朗	58	男	山口県	11:43:39	0:57:10	337	5:49:30	532	4:56:59	339	381	
294	759	村中 信一	66	男	山口県	11:13:33	0:56:51	327	5:12:51	227	5:03:51	393	281	
550	760	岩男 明生	66	男	山口県	12:32:20	0:59:27	420	6:18:34	714	5:14:19	439	511	
779	761	十日市 哲弥	46	男	徳島県	14:05:50	1:02:53	553	6:18:16	710	6:44:41	797	703	
566	762	谷口 博哉	49	男	徳島県	12:39:48	1:04:04	614	6:02:10	620	5:33:34	532	524	
656	763	阪野 顕正	56	男	徳島県	13:09:28	0:57:19	342	6:24:13	750	5:47:56	605	603	
376	764	中川 隆	58	男	徳島県	11:36:54	0:55:08	266	5:29:57	374	5:11:49	431	358	
169	765	細川 剛志	30	男	香川県	10:35:33	1:07:16	704	5:03:25	163	4:24:52	165	161	
152	766	今村 悟朗	44	男	香川県	10:25:20	0:50:20	92	5:06:59	186	4:28:01	177	145	
161	767	山内 裕正	46	男	香川県	10:31:10	0:48:54	63	5:17:56	275	4:24:20	162	153	
90	768	溝口 章司	51	男	香川県	9:58:05	0:50:23	94	4:46:24	64	4:21:18	148	86	
597	769	高田 明彦	54	男	香川県	12:48:01	1:04:34	639	5:59:00	599	5:44:27	584	550	
499	770	今城 弘	58	男	香川県	12:16:55	1:21:12	854	6:08:06	649	4:47:37	290	473	
29	771	田中 大祐	27	男	愛媛県	9:23:10	0:46:35	35	4:55:12	109	3:41:23	16	29	
311	772	桑山 義央	35	男	愛媛県	11:18:34	0:54:58	253	5:20:58	296	5:02:38	382	297	
11	773	亀田 慎一	36	男	愛媛県	8:54:49	0:47:28	45	4:41:50	50	3:25:31	1	11	
229	774	塩生 憲秀	38	男	愛媛県	10:52:26	1:00:59	477	5:22:03	306	4:29:24	185	218	
399	775	吉原 隆盛	40	男	愛媛県	11:43:27	0:50:22	93	5:23:43	325	5:29:22	516	380	
134	776	三好 英昭	42	男	愛媛県	10:17:12	0:47:34	48	5:02:57	161	4:26:41	170	127	
618	777	西本 奏太	42	男	愛媛県	12:55:19	0:54:20	218	5:14:51	246	6:46:08	801	568	
518	778	村上 勝也	43	男	愛媛県	12:21:25	1:01:33	499	5:39:25	445	5:40:27	565	486	
569	779	二見 順治	43	男	愛媛県	12:40:06	1:04:40	641	5:59:23	603	5:36:03	541	527	
524	780	藤岡 純	45	男	愛媛県	12:22:46	1:13:52	815	5:53:48	567	5:15:06	446	491	
307	781	大西 孝志	45	男	愛媛県	11:17:41	0:52:02	146	5:09:22	205	5:16:17	455	293	
454	782	真木 健司	47	男	愛媛県	12:02:00	0:54:20	218	5:38:26	440	5:29:14	514	431	
787	783	上岡 武弘	48	男	愛媛県	14:08:17	1:08:24	746	6:13:07	680	6:46:46	803	709	
669	784	渡部 和樹	49	男	愛媛県	13:14:05	1:00:32	460	6:18:40	715	5:54:53	636	614	
108	785	堀田 浩	49	男	愛媛県	10:06:51	0:51:44	128	4:47:46	71	4:27:21	171	102	
254	786	松本 悟	50	男	愛媛県	11:03:12	1:00:50	471	5:22:54	314	4:39:28	239	241	
393	787	東 達也	50	男	愛媛県	11:41:38	0:54:49	241	6:01:51	617	4:44:58	270	374	
317	788	森山 哲史	52	男	愛媛県	11:21:30	1:03:07	570	5:43:30	479	4:34:53	215	303	
328	789	野本 哲郎	52	男	愛媛県	11:23:18	0:53:23	181	5:02:25	154	5:27:30	501	313	
609	790	福井 啓二	56	男	愛媛県	12:51:51	0:54:07	206	5:20:16	292	6:37:28	783	560	
507	792	山内 克彦	62	男	愛媛県	12:18:14	0:54:27	224	5:41:26	462	5:42:21	572	479	
587	793	宇賀 孝司	50	男	高知県	12:45:31	1:00:09	441	6:14:32	686	5:30:50	521	543	
444	794	住田 深志	50	男	高知県	11:57:21	0:44:54	17	5:45:50	493	5:26:37	495	422	
808	795	小松 信幸	60	男	高知県	14:18:02	1:17:33	844	6:21:05	734	6:39:24	788	725	
	796	徳弘 辰彦	61	男	高知県		1:10:16	776	7:03:10	847				
537	797	栗原 和也	27	男	福岡県	12:26:43	0:54:56	250	5:07:20	189	6:24:27	758	500	
	798	見月 和哉	28	男	福岡県		0:55:34	275						
381	799	小石原 隆史	37	男	福岡県	11:38:31	1:00:59	477	5:29:33	369	5:07:59	412	363	
811	800	濱畑 善行	40	男	福岡県	14:21:49	1:08:15	742	6:54:53	836	6:18:41	728	728	
322	801	髙口 誠	42	男	福岡県	11:22:13	1:00:32	460	5:27:43	360	4:53:58	326	308	
432	802	小城 左治	43	男	福岡県	11:53:53	0:55:04	261	5:29:57	374	5:28:52	510	410	
129	803	島村 健	44	男	福岡県	10:16:00	1:00:54	474	4:44:41	58	4:30:25	192	123	
295	804	安部 淳人	47	男	福岡県	11:13:48	0:55:00	255	5:50:31	543	4:28:17	180	282	
374	805	萩尾 光昭	47	男	福岡県	11:35:57	1:07:44	719	6:02:01	619	4:26:12	168	356	
672	806	藤井 英之	50	男	福岡県	13:15:40	0:57:24	347	6:38:17	800	5:39:59	560	616	
478	807	清水 俊郎	50	男	福岡県	12:09:23	0:52:31	163	5:12:15	223	6:04:37	681	454	
568	808	曽根本 弘好	51	男	福岡県	12:39:56	1:09:06	758	5:47:43	512	5:43:07	576	526	
	809	江副 之人	53	男	福岡県		1:02:58	562	6:51:05	828				
688	810	井上 健司	53	男	福岡県	13:21:18	1:05:25	653	6:04:52	637	6:11:01	706	628	
626	811	渡邉 光雄	54	男	福岡県	12:58:16	1:01:16	486	5:46:21	499	6:10:39	705	575	
535	812	見月 信介	56	男	福岡県	12:26:24	0:58:16	395	6:01:04	611	5:27:04	498	498	
350	813	光安 恒貴	56	男	福岡県	11:27:46	0:54:05	204	5:10:48	214	5:22:53	480	333	
620	814	片岡 宏介	56	男	福岡県	12:56:20	1:06:59	697	6:12:33	673	5:36:48	546	570	
617	815	上田 智	59	男	福岡県	12:54:35	1:00:45	468	6:32:13	784	5:21:37	477	567	
736	816	毛利 啓二郎	63	男	福岡県	13:44:47	1:23:03	856	6:15:36	692	6:06:08	687	669	
98	817	古賀 勝弘	40	男	佐賀県	10:01:40	1:01:24	492	5:12:30	225	3:47:46	27	94	
562	818	宮田 篤郎	40	男	佐賀県	12:37:43	1:04:06	617	5:45:58	495	5:47:39	603	520	
616	819	馬場 真嗣	47	男	佐賀県	12:54:30	0:54:52	246	5:48:27	522	6:11:11	707	566	
214	820	山口 裕	55	男	佐賀県	10:48:13	0:47:56	50	5:22:55	315	4:37:22	226	205	
83	821	堀田 卓朗	42	男	長崎県	9:55:12	0:53:59	200	4:52:39	89	4:08:34	90	79	
629	822	内海 佳治	54	男	長崎県	12:58:52	0:53:52	196	6:01:55	618	6:03:05	668	578	
586	823	宮本 和幸	37	男	熊本県	12:44:48	1:04:09	620	5:46:47	503	5:53:52	633	542	
740	824	草野 耕平	37	男	熊本県	13:47:10	0:59:46	426	6:34:35	790	6:12:49	711	673	
24	825	米田 光男	42	男	熊本県	9:19:17	0:47:42	49	4:42:13	51	3:49:22	34	24	
151	826	廣松 正景	45	男	熊本県	10:24:45	0:54:14	213	5:02:36	156	4:27:55	176	144	
92	827	角田 保治	45	男	熊本県	9:58:46	0:51:41	126	4:49:20	76	4:17:45	130	88	
658	828	田中 秀男	59	男	熊本県	13:10:57	1:10:04	773	6:10:20	661	5:50:33	614	605	
613	829	高野 修	39	男	大分県	12:53:47	1:01:51	508	6:04:12	632	5:47:44	604	564	
146	830	長谷部 崇	42	男	大分県	10:22:53	0:50:56	104	5:02:13	152	4:29:44	187	139	
323	831	園田 隆洋	44	男	大分県	11:22:29	0:54:04	203	5:13:51	236	5:14:34	440	309	
	832	鍋倉 貴行	43	男	宮崎県		0:55:44	279						
397	833	笠原 信吾	43	男	宮崎県	11:43:02	1:04:00	611	5:54:20	571	4:44:42	267	378	
442	834	角 和幸	41	男	鹿児島県	11:56:43	1:00:34	462	6:16:32	701	4:39:37	241	420	
148	835	永野 義人	49	男	鹿児島県	10:24:01	0:53:56	199	4:59:31	139	4:30:34	195	141	
201	836	久保 拓也	40	男	沖縄県	10:45:22	0:51:57	140	5:13:58	240	4:39:27	238	193	
194	837	斉木 護	21	男	鳥取県	10:44:06	0:42:02	5	4:35:13	25	5:26:51	496	186	
135	838	難波 修一郎	25	男	鳥取県	10:18:17	0:44:46	14	4:57:15	122	4:36:16	220	128	
125	839	長谷川 泰輔	30	男	鳥取県	10:14:20	1:03:13	580	5:06:29	184	4:04:38	77	119	
223	840	松田 健司	30	男	鳥取県	10:51:06	1:08:04	730	5:35:12	413	4:07:50	84	213	
47	841	湯田 聡	31	男	鳥取県	9:38:09	0:55:56	287	4:41:49	49	4:00:24	62	46	
26	842	久保 真一	31	男	鳥取県	9:21:23	0:51:02	111	4:38:58	38	3:51:23	42	26	
205	843	稲嶋 昌平	31	男	鳥取県	10:46:06	1:02:58	562	5:15:32	253	4:27:36	173	197	
267	844	尾崎 功一	33	男	鳥取県	11:06:33	1:00:34	462	5:37:20	427	4:28:39	182	254	
318	845	大山 佑史	33	男	鳥取県	11:21:46	0:57:57	374	5:21:34	303	5:02:15	377	304	
143	846	安達 元宏	34	男	鳥取県	10:21:29	0:58:16	395	5:13:15	231	4:09:58	98	136	
	847	川端 大介	34	男	鳥取県		0:45:26	24						
197	848	後藤 彰信	34	男	鳥取県	10:44:51	0:59:57	430	4:52:58	91	4:51:56	311	189	
216	849	逢坂 寛裕	34	男	鳥取県	10:48:33	1:00:28	454	5:13:53	237	4:34:12	213	207	
283	850	藤田 善博	34	男	鳥取県	11:10:49	1:15:55	830	5:46:33	501	4:08:21	87	270	
406	851	小林 昭弘	34	男	鳥取県	11:46:11	1:02:54	554	5:37:22	428	5:05:55	400	386	
54	852	林原 正彦	35	男	鳥取県	9:42:46	1:00:31	458	4:44:04	55	3:58:11	57	53	
579	853	瀬尾 勇仁	35	男	鳥取県	12:43:15	1:05:59	665	5:27:21	355	6:09:55	702	537	
34	854	金澤 純	36	男	鳥取県	9:28:27	0:51:56	138	4:35:31	26	4:01:00	66	33	
439	855	前川 知毅	36	男	鳥取県	11:56:08	1:00:49	470	5:40:32	453	5:14:47	442	417	
314	856	門脇 光浩	36	男	鳥取県	11:20:41	1:12:16	798	5:31:42	384	4:36:43	224	300	
548	857	野坂 秀士	36	男	鳥取県	12:31:14	0:55:05	263	5:29:25	368	6:06:44	689	509	
340	858	福田 知治	37	男	鳥取県	11:25:28	1:06:42	685	5:31:15	380	4:47:31	289	324	
546	859	高橋 悠	37	男	鳥取県	12:30:24	1:01:26	494	5:41:56	468	5:47:02	600	507	
528	860	山中 良典	37	男	鳥取県	12:23:54	0:56:48	325	5:37:54	433	5:49:12	610	493	
